Depth;ProjArea;StraightLength;StraightWidth;WLRatio
310.5;0.0477;0.3122;0.2485;0.795964126
310.5;0.034;0.2414;0.2335;0.967274234
310.5;0.0412;0.2782;0.239;0.859094177
310.5;0.0587;0.3504;0.2266;0.646689498
310.5;0.0899;0.4248;0.3326;0.782956685
310.5;0.0665;0.4774;0.2282;0.478005865
310.5;0.0198;0.2576;0.1242;0.482142857
310.5;0.044;0.3151;0.1929;0.612186607
310.5;0.0014;0.0761;0.0202;0.26544021
310.5;0.0423;0.2707;0.2477;0.915035094
310.5;0.1438;0.7287;0.3049;0.418416358
310.5;0.0415;0.3079;0.1927;0.62585255
310.5;0.0375;0.3169;0.1901;0.599873777
310.5;0.0502;0.3725;0.2592;0.695838926
310.5;0.1058;0.561;0.3067;0.546702317
310.5;0.017;0.4407;0.0507;0.115044248
310.5;0.0338;0.3158;0.1478;0.468017733
310.5;0.026;0.1932;0.1757;0.90942029
311.5;0.0592;0.4107;0.2115;0.514974434
311.5;0.0825;0.6267;0.1716;0.273815223
311.5;0.0385;0.3012;0.1802;0.598273572
311.5;0.0162;0.319;0.0717;0.22476489
311.5;0.0553;0.3028;0.2567;0.847754293
311.5;0.0423;0.2764;0.2463;0.891099855
311.5;0.0989;0.4355;0.2854;0.655338691
311.5;0.0684;0.3782;0.2762;0.730301428
311.5;0.0714;0.5247;0.2057;0.392033543
311.5;0.0377;0.2989;0.215;0.719304115
311.5;0.0478;0.3056;0.238;0.778795812
311.5;0.104;0.4396;0.3801;0.864649682
311.5;0.0399;0.2714;0.2022;0.745025792
311.5;0.0763;0.4285;0.2737;0.63873979
311.5;0.0425;0.2755;0.2349;0.852631579
311.5;0.014;0.4127;0.0516;0.125030288
311.5;0.0528;0.315;0.2986;0.947936508
311.5;0.0293;0.4426;0.0841;0.190013556
311.5;0.0298;0.3117;0.1382;0.44337504
311.5;0.0885;0.4853;0.3117;0.642283124
311.5;0.0028;0.1472;0.0285;0.19361413
311.5;0.0924;0.3897;0.3181;0.816268925
311.5;0.0577;0.3328;0.2577;0.774338942
311.5;0.29;0.8176;0.5097;0.62340998
311.5;0.0465;0.319;0.2037;0.638557994
311.5;0.0016;0.1086;0.0231;0.212707182
311.5;0.0016;0.0683;0.028;0.409956076
311.5;0.038;0.2612;0.2217;0.848774885
311.5;0.0099;0.3369;0.0403;0.119620065
311.5;0.0633;0.3706;0.2679;0.722881813
311.5;0.0661;0.3253;0.2627;0.80756225
311.5;0.0874;0.3969;0.3811;0.960191484
311.5;0.0892;0.4389;0.3044;0.693552062
311.5;0.0751;0.4547;0.2219;0.488014075
311.5;0.0363;0.3838;0.1724;0.449192288
311.5;0.1449;0.513;0.3976;0.775048733
311.5;0.0431;0.383;0.1427;0.372584856
311.5;0.0392;0.2505;0.2304;0.919760479
311.5;0.0959;0.5069;0.2395;0.472479779
311.5;0.0542;0.3358;0.238;0.708755211
311.5;0.1065;0.5019;0.3585;0.714285714
311.5;0.0477;0.343;0.2499;0.728571429
311.5;0.0603;0.5226;0.1629;0.311710677
311.5;0.0393;0.281;0.2361;0.840213523
311.5;0.0178;0.25;0.0953;0.3812
311.5;0.0111;0.1822;0.099;0.543358946
311.5;0.063;0.3403;0.2788;0.819277108
312.5;0.0176;0.1647;0.1536;0.932604736
312.5;0.0137;0.3447;0.0481;0.13954163
312.5;0.0389;0.3029;0.1852;0.611422912
312.5;0.0429;0.3366;0.2182;0.648247178
312.5;0.0417;0.3078;0.1902;0.617933723
312.5;0.0234;0.2006;0.1631;0.813060818
312.5;0.0332;0.2514;0.1999;0.795147176
312.5;0.0233;0.4276;0.0785;0.183582788
312.5;0.0818;0.4353;0.3111;0.714679531
312.5;0.0351;0.3024;0.2027;0.670304233
312.5;0.038;0.2548;0.2153;0.844976452
312.5;0.2014;0.7821;0.3415;0.43664493
312.5;0.0744;0.3882;0.2999;0.772539928
312.5;0.0562;0.3633;0.2153;0.592623176
312.5;0.0721;0.5582;0.2103;0.376746686
312.5;0.0474;0.3399;0.2142;0.630185349
312.5;0.0575;0.3318;0.2478;0.746835443
312.5;0.0407;0.2678;0.2282;0.852128454
312.5;0.0418;0.2707;0.2332;0.861470262
312.5;0.0259;0.3581;0.1027;0.286791399
312.5;0.0358;0.3485;0.1687;0.484074605
312.5;0.0974;0.4153;0.38;0.915001204
312.5;0.0304;0.247;0.1954;0.791093117
312.5;0.0102;0.2552;0.05;0.195924765
312.5;0.0494;0.319;0.2267;0.710658307
312.5;0.0442;0.3835;0.1653;0.431029987
312.5;0.0395;0.3028;0.1827;0.60336856
312.5;0.0423;0.2854;0.2077;0.727750526
312.5;0.035;0.3523;0.1372;0.389440817
312.5;0.0139;0.1735;0.1257;0.724495677
312.5;0.0609;0.4479;0.2089;0.46639875
312.5;0.0353;0.2502;0.1952;0.780175859
312.5;0.0346;0.2627;0.2127;0.809668824
312.5;0.0321;0.2278;0.2028;0.890254609
312.5;0.0583;0.3708;0.2244;0.605177994
312.5;0.0425;0.3111;0.1992;0.640308582
312.5;0.1297;0.4952;0.4875;0.984450727
312.5;0.0432;0.2701;0.2416;0.894483525
312.5;0.1105;0.6738;0.2138;0.317304838
312.5;0.0021;0.0633;0.0475;0.750394945
312.5;0.0166;0.3406;0.0708;0.207868467
312.5;0.0632;0.3966;0.3044;0.767523954
312.5;0.0568;0.3618;0.2361;0.652570481
312.5;0.1158;0.4643;0.3374;0.726685333
312.5;0.0287;0.2833;0.1417;0.500176491
312.5;0.0511;0.3044;0.2514;0.825886991
312.5;0.0047;0.0911;0.0674;0.739846323
312.5;0.024;0.2009;0.1493;0.743155799
312.5;0.0415;0.2768;0.2022;0.730491329
312.5;0.0404;0.2704;0.2278;0.842455621
312.5;0.0079;0.1228;0.0854;0.695439739
312.5;0.0148;0.1631;0.1125;0.689760883
312.5;0.046;0.2974;0.2213;0.744115669
312.5;0.0487;0.2833;0.2557;0.902576774
312.5;0.0017;0.0507;0.0507;1
312.5;0.0474;0.2646;0.2525;0.954270597
312.5;0.0548;0.329;0.2537;0.77112462
312.5;0.0768;0.37;0.297;0.802702703
312.5;0.1144;0.4637;0.3964;0.854863058
312.5;0.0595;0.4195;0.2097;0.49988081
312.5;0.2;0.7167;0.42;0.586019255
312.5;0.0337;0.2707;0.1876;0.693018101
312.5;0.128;0.4886;0.3575;0.731682358
313.5;0.095;0.471;0.3063;0.650318471
313.5;0.0418;0.2989;0.215;0.719304115
313.5;0.0955;0.4915;0.3034;0.617293998
313.5;0.106;0.4455;0.3404;0.764085297
313.5;0.0018;0.0507;0.0507;1
313.5;0.2284;0.7287;0.5115;0.701934953
313.5;0.0497;0.3168;0.2584;0.815656566
313.5;0.0166;0.1724;0.1366;0.792343387
313.5;0.037;0.2637;0.223;0.845657945
313.5;0.0411;0.3158;0.1804;0.571247625
313.5;0.0303;0.2798;0.1683;0.601501072
313.5;0.0225;0.2049;0.149;0.727183992
313.5;0.2339;0.7787;0.4886;0.627456016
313.5;0.0576;0.3268;0.2194;0.671358629
313.5;0.0441;0.3013;0.2411;0.800199137
313.5;0.058;0.3529;0.2498;0.707849249
313.5;0.0389;0.2502;0.2327;0.930055955
313.5;0.078;0.4153;0.323;0.777751023
313.5;0.0388;0.3003;0.2302;0.766566767
313.5;0.0405;0.2788;0.1713;0.614418938
313.5;0.0425;0.3357;0.2115;0.63002681
313.5;0.0567;0.3706;0.2679;0.722881813
313.5;0.1068;0.7313;0.1868;0.255435526
313.5;0.0409;0.2798;0.216;0.771979986
313.5;0.023;0.2009;0.1657;0.824788452
313.5;0.0424;0.562;0.1262;0.22455516
313.5;0.0647;0.3529;0.2856;0.809294418
313.5;0.0317;0.2797;0.1735;0.620307472
313.5;0.0596;0.3268;0.263;0.804773562
313.5;0.0439;0.2732;0.2329;0.852489019
313.5;0.0679;0.3922;0.2774;0.707292198
313.5;0.0403;0.2774;0.2379;0.857606345
313.5;0.0751;0.4733;0.2028;0.428480879
313.5;0.0325;0.2464;0.1669;0.677353896
313.5;0.0394;0.286;0.2361;0.825524476
313.5;0.0533;0.618;0.1382;0.223624595
313.5;0.0695;0.4879;0.2077;0.425701988
313.5;0.0183;0.2017;0.1239;0.614278632
313.5;0.043;0.6545;0.0902;0.137815126
313.5;0.0658;0.5109;0.1929;0.377568996
313.5;0.0389;0.3108;0.1778;0.572072072
313.5;0.042;0.315;0.1788;0.567619048
313.5;0.0727;0.423;0.2596;0.613711584
313.5;0.0635;0.7212;0.1427;0.19786467
313.5;0.0726;0.7587;0.1548;0.204033215
313.5;0.1228;0.5733;0.3029;0.528344671
313.5;0.0236;0.2176;0.1876;0.862132353
313.5;0.0492;0.3753;0.2217;0.590727418
313.5;0.1437;0.5634;0.3882;0.689030884
313.5;0.1308;0.5402;0.3575;0.661791929
314.5;0.0385;0.2654;0.1925;0.725320271
314.5;0.0458;0.3514;0.2194;0.624359704
314.5;0.1275;0.5777;0.3043;0.526743985
314.5;0.0844;0.5646;0.2672;0.473255402
314.5;0.0442;0.395;0.1556;0.393924051
314.5;0.0269;0.278;0.1512;0.543884892
314.5;0.0543;0.3008;0.285;0.947473404
314.5;0.0353;0.2797;0.1735;0.620307472
314.5;0.0574;0.3313;0.2954;0.891638998
314.5;0.0085;0.1384;0.0856;0.61849711
314.5;0.0376;0.2528;0.191;0.755537975
314.5;0.2796;0.7683;0.5256;0.68410777
314.5;0.0329;0.2622;0.1748;0.666666667
314.5;0.0449;0.2936;0.2263;0.770776567
314.5;0.0301;0.2627;0.1677;0.638370765
314.5;0.0449;0.2729;0.2483;0.909857091
314.5;0.0493;0.3999;0.1946;0.486621655
314.5;0.0372;0.3257;0.1631;0.500767578
314.5;0.046;0.3244;0.2253;0.694512947
314.5;0.0452;0.3165;0.2318;0.732385466
314.5;0.0304;0.2716;0.1862;0.68556701
314.5;0.078;0.3831;0.2755;0.719133386
314.5;0.0651;0.4106;0.2407;0.586215295
314.5;0.02;0.2714;0.1208;0.445099484
314.5;0.1043;0.4485;0.3532;0.787513935
314.5;0.0519;0.3081;0.2707;0.878610841
314.5;0.0222;0.1987;0.1785;0.898339205
314.5;0.0308;0.2937;0.1469;0.500170242
314.5;0.1141;0.5376;0.3639;0.676897321
314.5;0.0628;0.3435;0.2762;0.804075691
314.5;0.0588;0.3253;0.2737;0.84137719
314.5;0.1712;0.6768;0.3998;0.59072104
314.5;0.2273;0.797;0.3949;0.495483061
314.5;0.0031;0.0815;0.0478;0.586503067
314.5;0.0429;0.3186;0.2207;0.692718142
314.5;0.0216;0.4501;0.0761;0.169073539
314.5;0.0079;0.3181;0.0437;0.137378183
314.5;0.0543;0.338;0.2247;0.664792899
314.5;0.0174;0.1954;0.1384;0.708290686
314.5;0.043;0.3298;0.2091;0.634020619
314.5;0.0604;0.3787;0.2131;0.56271455
314.5;0.0509;0.3616;0.2034;0.5625
314.5;0.0506;0.3303;0.2272;0.687859522
314.5;0.0233;0.383;0.0876;0.228720627
314.5;0.1357;0.6257;0.3013;0.481540674
314.5;0.074;0.3576;0.2567;0.717841163
314.5;0.0239;0.2421;0.1335;0.551425031
314.5;0.0235;0.2239;0.133;0.594015185
314.5;0.0454;0.2968;0.2129;0.717318059
315.5;0.0572;0.4813;0.1679;0.348846873
315.5;0.1516;0.6267;0.3672;0.585926281
315.5;0.0948;0.4443;0.3541;0.79698402
315.5;0.0488;0.3233;0.2153;0.665944943
315.5;0.2175;0.6018;0.5558;0.923562645
315.5;0.0921;0.563;0.2327;0.413321492
315.5;0.0439;0.3138;0.2359;0.751752709
315.5;0.0613;0.4389;0.1893;0.431305537
315.5;0.0152;0.2454;0.0911;0.371230644
315.5;0.0675;0.372;0.2572;0.691397849
315.5;0.0781;0.3752;0.3752;1
315.5;0.0358;0.323;0.1669;0.516718266
315.5;0.0439;0.3561;0.1693;0.47542825
315.5;0.0244;0.2252;0.1501;0.66651865
315.5;0.0782;0.4163;0.2518;0.60485227
315.5;0.0186;0.1846;0.1453;0.787107259
315.5;0.026;0.2502;0.1702;0.680255795
315.5;0.0338;0.2919;0.1778;0.60911271
315.5;0.0601;0.3915;0.286;0.730523627
315.5;0.0857;0.4004;0.3275;0.817932068
315.5;0.0623;0.3186;0.2984;0.936597615
315.5;0.0799;0.4894;0.2382;0.486718431
315.5;0.0205;0.2249;0.152;0.675855936
315.5;0.0547;0.3403;0.2375;0.697913606
315.5;0.0491;0.2983;0.266;0.891719745
315.5;0.0501;0.3203;0.2077;0.648454574
315.5;0.1418;0.6332;0.325;0.513265951
315.5;0.0344;0.3387;0.1812;0.534986714
315.5;0.0569;0.3306;0.2755;0.833333333
315.5;0.1115;0.4393;0.3263;0.742772593
315.5;0.1831;0.6109;0.4407;0.721394664
315.5;0.0317;0.2374;0.1923;0.810025274
315.5;0.0228;0.2037;0.1487;0.729995091
315.5;0.029;0.2634;0.1439;0.546317388
315.5;0.0408;0.3073;0.1888;0.614383339
315.5;0.1676;0.5663;0.428;0.755783154
315.5;0.0139;0.1653;0.1102;0.666666667
315.5;0.0424;0.3118;0.2042;0.654906992
315.5;0.0435;0.3599;0.1833;0.509308141
315.5;0.0241;0.2733;0.1086;0.397365532
315.5;0.0398;0.4206;0.1176;0.279600571
315.5;0.0123;0.1603;0.1027;0.640673737
315.5;0.0499;0.3453;0.2153;0.623515783
315.5;0.0443;0.3408;0.168;0.492957746
315.5;0.1323;0.4521;0.432;0.95554081
315.5;0.0956;0.4637;0.3222;0.694845805
315.5;0.0654;0.5939;0.1348;0.226974238
315.5;0.0226;0.2213;0.1453;0.656574785
315.5;0.0471;0.3998;0.1544;0.386193097
315.5;0.0345;0.2552;0.2071;0.811520376
315.5;0.0529;0.3305;0.2297;0.695007564
315.5;0.0367;0.2637;0.2353;0.892301858
315.5;0.0305;0.2853;0.1427;0.500175254
315.5;0.0394;0.2923;0.191;0.653438248
315.5;0.0419;0.3234;0.2115;0.653988868
315.5;0.1242;0.5249;0.3138;0.597828158
315.5;0.0018;0.0681;0.0396;0.581497797
315.5;0.0317;0.2843;0.1702;0.598663384
315.5;0.033;0.261;0.1958;0.750191571
315.5;0.0396;0.2678;0.1942;0.725168036
315.5;0.1124;0.5355;0.3028;0.565452848
315.5;0.1757;0.5585;0.4186;0.74950761
315.5;0.0273;0.2145;0.1971;0.918881119
315.5;0.4065;1.0708;0.5835;0.544919686
315.5;0.0788;0.4334;0.2908;0.670973696
315.5;0.0466;0.3456;0.1978;0.572337963
315.5;0.0253;0.2392;0.1602;0.669732441
315.5;0.0594;0.3406;0.2416;0.709336465
315.5;0.0367;0.2473;0.2194;0.887181561
315.5;0.0209;0.5035;0.0869;0.172591857
315.5;0.0024;0.1481;0.0231;0.155975692
315.5;0.0048;0.1559;0.0478;0.306606799
315.5;0.0421;0.2968;0.1939;0.653301887
315.5;0.0477;0.2868;0.2515;0.876917713
315.5;0.0069;0.1133;0.0854;0.753751103
315.5;0.0079;0.1321;0.0885;0.66994701
315.5;0.231;0.6255;0.5704;0.911910472
315.5;0.0297;0.2305;0.1966;0.852928416
315.5;0.0475;0.2965;0.2313;0.78010118
315.5;0.0476;0.3811;0.1705;0.447389137
315.5;0.0641;0.3974;0.2574;0.647710116
315.5;0.0796;0.382;0.3318;0.868586387
315.5;0.0315;0.2986;0.1384;0.463496316
315.5;0.1616;0.5961;0.3772;0.632779735
316.5;0.0884;0.4685;0.2311;0.493276414
316.5;0.05;0.3982;0.1852;0.465092918
316.5;0.0427;0.3043;0.2313;0.760105159
316.5;0.027;0.2552;0.1556;0.609717868
316.5;0.0274;0.3408;0.1277;0.374706573
316.5;0.017;0.1939;0.1227;0.632800413
316.5;0.0873;0.8181;0.1515;0.185185185
316.5;0.002;0.0852;0.0301;0.353286385
316.5;0.0577;0.3193;0.2908;0.910742249
316.5;0.3757;0.8911;0.626;0.702502525
316.5;0.0427;0.3512;0.1653;0.470671982
316.5;0.0436;0.2974;0.23;0.7733692
316.5;0.0471;0.3138;0.2464;0.785213512
316.5;0.0673;0.3245;0.3008;0.926964561
316.5;0.0363;0.3685;0.1427;0.38724559
316.5;0.0292;0.27;0.149;0.551851852
316.5;0.0167;0.4875;0.0516;0.105846154
316.5;0.0431;0.3245;0.2296;0.707550077
316.5;0.0211;0.3879;0.0751;0.1936066
316.5;0.0523;0.3211;0.23;0.716287761
316.5;0.0384;0.3433;0.1716;0.499854355
316.5;0.3285;0.8461;0.6276;0.741756294
316.5;0.0086;0.2416;0.0571;0.23634106
316.5;0.043;0.3435;0.1752;0.510043668
316.5;0.03;0.2266;0.2064;0.910856134
316.5;0.0149;0.186;0.0958;0.515053763
316.5;0.0328;0.2853;0.1664;0.583245706
316.5;0.0513;0.3428;0.2052;0.598599767
316.5;0.0737;0.4438;0.2421;0.545515998
316.5;0.0806;0.3755;0.3473;0.924900133
316.5;0.095;0.4761;0.3275;0.687880697
316.5;0.0636;0.3447;0.2608;0.756599942
316.5;0.0358;0.3611;0.1626;0.450290778
316.5;0.0085;0.2027;0.0618;0.304884065
316.5;0.039;0.532;0.1009;0.189661654
316.5;0.051;0.3444;0.2097;0.608885017
316.5;0.2684;0.8363;0.5377;0.642951094
316.5;0.0812;0.5131;0.2103;0.409861625
316.5;0.0939;0.4489;0.3592;0.800178213
316.5;0.0616;0.3548;0.2473;0.697012401
316.5;0.0526;0.4044;0.1791;0.442878338
316.5;0.0871;0.4336;0.2937;0.677352399
316.5;0.0588;0.4098;0.2049;0.5
316.5;0.094;0.4572;0.3564;0.779527559
316.5;0.106;0.4476;0.3838;0.85746202
316.5;0.0096;0.1257;0.1153;0.917263325
316.5;0.0368;0.2592;0.2199;0.84837963
316.5;0.0427;0.2866;0.2508;0.87508723
316.5;0.0595;0.4517;0.1901;0.420854549
316.5;0.0251;0.2929;0.1201;0.410037555
316.5;0.0376;0.3138;0.1808;0.576163161
316.5;0.0624;0.372;0.2145;0.576612903
316.5;0.0406;0.2858;0.2079;0.72743177
316.5;0.03;0.7342;0.0516;0.070280577
316.5;0.0311;0.2502;0.1712;0.684252598
316.5;0.0955;0.4957;0.338;0.681864031
316.5;0.0516;0.3034;0.2867;0.944957152
316.5;0.0407;0.2878;0.2377;0.825920778
316.5;0.1391;0.5376;0.3473;0.646019345
316.5;0.097;0.5207;0.2318;0.445169964
316.5;0.0724;0.374;0.3138;0.839037433
316.5;0.0948;0.4937;0.291;0.589426777
316.5;0.1334;0.6094;0.2755;0.452084017
316.5;0.0518;0.3433;0.2247;0.654529566
316.5;0.01;0.2937;0.0437;0.148791284
316.5;0.0142;0.1536;0.1306;0.850260417
316.5;0.0934;0.5292;0.2921;0.551965231
316.5;0.0353;0.2645;0.2027;0.766351607
316.5;0.0441;0.2902;0.2778;0.957270848
316.5;0.033;0.2359;0.2256;0.956337431
316.5;0.0366;0.2716;0.2034;0.748895434
316.5;0.0062;0.2057;0.0426;0.207097715
316.5;0.0312;0.3128;0.1306;0.417519182
316.5;0.0448;0.2774;0.2258;0.813987022
316.5;0.007;0.2744;0.034;0.123906706
316.5;0.0582;0.348;0.3313;0.952011494
316.5;0.0282;0.4868;0.0832;0.170912079
316.5;0.016;0.3063;0.0681;0.222331048
316.5;0.0505;0.3012;0.2888;0.958831341
316.5;0.0758;0.3867;0.2691;0.695888285
316.5;0.0033;0.1239;0.0407;0.328490718
316.5;0.0391;0.2703;0.2377;0.879393267
316.5;0.0593;0.4159;0.1903;0.457561914
316.5;0.0015;0.0603;0.0354;0.587064677
316.5;0.0715;0.4246;0.2247;0.529203957
316.5;0.0207;0.1877;0.1536;0.818327118
317.5;0.0275;0.2343;0.1469;0.626973965
317.5;0.0203;0.2321;0.1453;0.626023266
317.5;0.0657;0.3592;0.3202;0.89142539
317.5;0.0613;0.3681;0.2704;0.734582994
317.5;0.0637;0.3168;0.2814;0.888257576
317.5;0.0511;0.5636;0.1176;0.208658623
317.5;0.0338;0.2747;0.185;0.673461959
317.5;0.0886;0.4736;0.2782;0.587415541
317.5;0.061;0.3844;0.2411;0.627211238
317.5;0.1328;0.6937;0.3104;0.447455672
317.5;0.0284;0.2256;0.2082;0.92287234
317.5;0.0577;0.3065;0.2785;0.908646003
317.5;0.0609;0.3824;0.2266;0.592573222
317.5;0.0338;0.2525;0.2118;0.838811881
317.5;0.0617;0.3203;0.2725;0.850764908
317.5;0.1547;0.6338;0.3253;0.513253392
317.5;0.0521;0.3505;0.2374;0.677318117
317.5;0.0353;0.2719;0.2003;0.736667893
317.5;0.1084;0.4276;0.4109;0.960944808
317.5;0.0548;0.315;0.2865;0.90952381
317.5;0.1087;0.4416;0.3965;0.897871377
317.5;0.0566;0.3275;0.2669;0.814961832
317.5;0.0529;0.3034;0.2528;0.833223467
317.5;0.0385;0.309;0.1833;0.593203883
317.5;0.0899;0.4053;0.3714;0.916358253
317.5;0.0395;0.2744;0.216;0.787172012
317.5;0.1021;0.4165;0.3589;0.861704682
317.5;0.0464;0.3291;0.2353;0.714980249
317.5;0.249;0.6324;0.5796;0.916508539
317.5;0.0416;0.266;0.2307;0.867293233
317.5;0.0285;0.2256;0.1653;0.732712766
317.5;0.033;0.2587;0.1713;0.662156939
317.5;0.0798;0.4195;0.2833;0.675327771
317.5;0.0376;0.2868;0.1965;0.685146444
317.5;0.0612;0.3964;0.2601;0.656155399
317.5;0.171;0.5932;0.4768;0.803776129
317.5;0.2893;1.0364;0.4332;0.417985334
317.5;0.083;0.4438;0.2807;0.632492114
317.5;0.1227;0.4482;0.3982;0.88844266
317.5;0.0506;0.4212;0.2264;0.537511871
317.5;0.1266;0.5122;0.374;0.730183522
317.5;0.091;0.493;0.4029;0.817241379
317.5;0.0718;0.3931;0.2751;0.699821928
317.5;0.0916;0.4291;0.349;0.813330226
317.5;0.0412;0.3844;0.2057;0.535119667
317.5;0.0075;0.1366;0.0683;0.5
317.5;0.0559;0.2999;0.266;0.886962321
317.5;0.0249;0.25;0.1469;0.5876
317.5;0.0885;0.4291;0.3013;0.702167327
317.5;0.0552;0.3784;0.238;0.628964059
317.5;0.0545;0.2963;0.2843;0.959500506
317.5;0.0361;0.3098;0.239;0.771465462
317.5;0.0809;0.7004;0.133;0.189891491
317.5;0.0289;0.2508;0.187;0.745614035
317.5;0.0368;0.2639;0.2138;0.810155362
317.5;0.1578;0.64;0.374;0.584375
317.5;0.0398;0.2764;0.2266;0.819826339
317.5;0.2236;0.627;0.5137;0.819298246
317.5;0.0472;0.5832;0.1152;0.197530864
317.5;0.0482;0.2902;0.2902;1
317.5;0.0332;0.3154;0.1977;0.626823082
317.5;0.0301;0.2812;0.1749;0.62197724
317.5;0.1313;0.4947;0.3799;0.767940166
317.5;0.1012;0.4485;0.2949;0.657525084
317.5;0.0581;0.3727;0.2485;0.666756104
317.5;0.0383;0.2954;0.2228;0.75423155
317.5;0.032;0.2533;0.1781;0.703118831
317.5;0.072;0.4143;0.2514;0.606806662
317.5;0.0426;0.3314;0.2118;0.63910682
317.5;0.0397;0.2961;0.1933;0.652819993
317.5;0.119;0.5134;0.4126;0.803661862
317.5;0.0753;0.3874;0.2908;0.750645328
317.5;0.0369;0.3539;0.1354;0.382593953
317.5;0.0259;0.2278;0.1777;0.780070237
317.5;0.0306;0.2707;0.1749;0.646102697
317.5;0.045;0.2918;0.2356;0.80740233
317.5;0.0236;0.2138;0.1702;0.796071094
317.5;0.1245;0.5094;0.3583;0.703376521
317.5;0.0232;0.2189;0.1459;0.66651439
317.5;0.0316;0.2409;0.1833;0.760896638
318.5;0.044;0.3121;0.1968;0.630567126
318.5;0.034;0.3253;0.1469;0.451583154
318.5;0.0491;0.3654;0.2063;0.564586754
318.5;0.0397;0.3278;0.2077;0.63361806
318.5;0.0324;0.2606;0.19;0.729086723
318.5;0.0758;0.4322;0.266;0.615455807
318.5;0.0611;0.3554;0.2623;0.738041643
318.5;0.0628;0.3955;0.2403;0.607585335
318.5;0.0232;0.2142;0.1611;0.75210084
318.5;0.0621;0.3759;0.2472;0.657621708
318.5;0.0619;0.3851;0.2485;0.645286938
318.5;0.0433;0.3169;0.2258;0.712527611
318.5;0.015;0.1933;0.1257;0.650284532
318.5;0.1358;0.6392;0.2993;0.468241552
318.5;0.0447;0.4073;0.1835;0.450527866
318.5;0.0342;0.2756;0.1916;0.69521045
318.5;0.0957;0.4622;0.2936;0.635222847
318.5;0.0386;0.2608;0.2127;0.815567485
318.5;0.1133;0.5267;0.3753;0.712549839
318.5;0.004;0.1242;0.0451;0.363123994
318.5;0.1053;0.4637;0.311;0.670692258
318.5;0.0018;0.0807;0.028;0.346964064
318.5;0.0018;0.0701;0.0326;0.465049929
318.5;0.1088;0.4489;0.4149;0.924259301
318.5;0.0015;0.0562;0.0396;0.704626335
318.5;0.1529;0.5899;0.3773;0.639599932
318.5;0.0464;0.3205;0.2213;0.690483619
318.5;0.0384;0.2936;0.1749;0.595708447
318.5;0.028;0.5685;0.0683;0.120140721
318.5;0.0066;0.1041;0.0885;0.850144092
318.5;0.0301;0.2411;0.2182;0.905018664
318.5;0.034;0.2669;0.2064;0.773323342
318.5;0.1158;1.1423;0.1548;0.135516064
318.5;0.0511;0.3291;0.246;0.747493163
318.5;0.1842;0.6714;0.4476;0.666666667
318.5;0.0697;0.3811;0.3295;0.864602467
318.5;0.071;0.4258;0.2412;0.566463128
318.5;0.0297;0.3053;0.2076;0.679986898
318.5;0.0762;0.3939;0.3204;0.813404417
318.5;0.0438;0.3073;0.2592;0.843475431
318.5;0.0977;0.4671;0.3269;0.699850139
318.5;0.0059;0.1099;0.1045;0.950864422
318.5;0.2147;0.6837;0.4225;0.617961094
318.5;0.0276;0.2353;0.1927;0.818954526
318.5;0.0497;0.3824;0.1965;0.513859833
318.5;0.0212;0.2485;0.1197;0.481690141
318.5;0.0711;0.4136;0.238;0.575435203
318.5;0.0419;0.3073;0.2064;0.671656362
318.5;0.033;0.2403;0.2228;0.927174365
318.5;0.1635;0.586;0.4259;0.726791809
318.5;0.0316;0.2867;0.1626;0.567143355
318.5;0.0749;0.3883;0.2764;0.711820757
318.5;0.0183;0.2106;0.1115;0.529439696
318.5;0.0318;0.2707;0.1876;0.693018101
318.5;0.0353;0.2622;0.1827;0.696796339
318.5;0.0578;0.348;0.2416;0.694252874
318.5;0.0784;0.4516;0.27;0.597874225
318.5;0.0304;0.2452;0.1692;0.69004894
318.5;0.0342;0.315;0.194;0.615873016
318.5;0.0358;0.2623;0.2228;0.849409074
318.5;0.0527;0.315;0.2921;0.927301587
318.5;0.0235;0.2123;0.1823;0.858690532
318.5;0.043;0.2533;0.2485;0.981050138
318.5;0.0312;0.2411;0.2057;0.853172957
318.5;0.0783;0.5134;0.239;0.465523958
318.5;0.0348;0.261;0.2207;0.84559387
318.5;0.0339;0.2329;0.1977;0.848862173
318.5;0.0727;0.3881;0.2867;0.738727132
318.5;0.0238;0.2653;0.1464;0.551828119
318.5;0.1811;0.6636;0.3813;0.574593128
318.5;0.0346;0.266;0.1968;0.739849624
318.5;0.1109;0.5888;0.2189;0.371773098
318.5;0.1083;0.4669;0.3996;0.855857785
318.5;0.0746;0.3909;0.338;0.864671271
318.5;0.0909;0.4321;0.3369;0.779680629
318.5;0.0704;0.3618;0.309;0.854063018
318.5;0.0484;0.3811;0.1748;0.458672264
318.5;0.0308;0.262;0.1912;0.729770992
318.5;0.1038;0.5111;0.2653;0.519076502
318.5;0.0449;0.3221;0.2034;0.631480907
318.5;0.0395;0.2954;0.2228;0.75423155
318.5;0.0396;0.3313;0.1634;0.493208572
318.5;0.2663;0.6994;0.6072;0.868172719
318.5;0.0147;0.1626;0.118;0.725707257
318.5;0.0712;0.3578;0.3238;0.904974846
318.5;0.0129;0.1528;0.1278;0.836387435
318.5;0.0437;0.3353;0.1877;0.559797197
318.5;0.198;0.6888;0.3585;0.520470383
318.5;0.0459;0.4067;0.1361;0.334644701
