"Site","Depth","ProjArea","StraightLength","StraightWidth","WLRatio","Volume","Age","keep"
"DKL",10,0.0629,0.5245,0.1948,0.3714,44,2006.254,TRUE
"DKL",10,0.0629,0.9004,0.1225,0.1361,44,2006.254,TRUE
"DKL",10,0.0629,0.8353,0.1174,0.1405,44,2006.254,TRUE
"DKL",10,0.0629,0.348,0.2527,0.7261,44,2006.254,TRUE
"DKL",10,0.0629,0.3433,0.2627,0.7652,44,2006.254,TRUE
"DKL",10,0.0629,1.0239,0.0799,0.078,44,2006.254,TRUE
"DKL",10,0.0629,0.5012,0.2426,0.484,44,2006.254,TRUE
"DKL",10,0.0629,0.5147,0.1665,0.3235,44,2006.254,TRUE
"DKL",10,0.0629,0.6964,0.1299,0.1865,44,2006.254,TRUE
"DKL",10,0.0629,0.3113,0.2741,0.8805,44,2006.254,TRUE
"DKL",10,0.0629,0.6166,0.1396,0.2264,44,2006.254,TRUE
"DKL",10,0.0632,0.5314,0.3063,0.5764,44,2006.254,TRUE
"DKL",10,0.0632,1.147,0.0969,0.0845,44,2006.254,TRUE
"DKL",10,0.0632,0.5396,0.2443,0.4527,44,2006.254,TRUE
"DKL",10,0.0632,0.3639,0.2334,0.6414,44,2006.254,TRUE
"DKL",10,0.0632,0.4237,0.2165,0.511,44,2006.254,TRUE
"DKL",10,0.0632,0.4275,0.2267,0.5303,44,2006.254,TRUE
"DKL",10,0.0632,0.3442,0.2903,0.8434,44,2006.254,TRUE
"DKL",10,0.0632,0.3919,0.2954,0.7538,44,2006.254,TRUE
"DKL",10,0.0632,0.5894,0.1511,0.2564,44,2006.254,TRUE
"DKL",10,0.0632,0.4773,0.2524,0.5288,44,2006.254,TRUE
"DKL",10,0.0632,0.349,0.252,0.7221,44,2006.254,TRUE
"DKL",10,0.0632,1.1565,0.0985,0.0852,44,2006.254,TRUE
"DKL",10,0.0632,0.4343,0.1826,0.4204,44,2006.254,TRUE
"DKL",10,0.0632,0.6711,0.1394,0.2077,44,2006.254,TRUE
"DKL",10,0.0632,0.4462,0.2132,0.4778,44,2006.254,TRUE
"DKL",10,0.0632,0.5737,0.1826,0.3183,44,2006.254,TRUE
"DKL",10,0.0632,0.4113,0.2875,0.699,44,2006.254,TRUE
"DKL",10,0.0632,0.5224,0.1784,0.3415,44,2006.254,TRUE
"DKL",10,0.0636,0.6418,0.137,0.2135,44,2006.254,TRUE
"DKL",10,0.0636,0.5884,0.1475,0.2507,44,2006.254,TRUE
"DKL",10,0.0636,0.6874,0.1296,0.1885,44,2006.254,TRUE
"DKL",10,0.0636,0.7551,0.0968,0.1282,44,2006.254,TRUE
"DKL",10,0.0636,0.5884,0.1475,0.2507,44,2006.254,TRUE
"DKL",10,0.0636,0.3387,0.2685,0.7927,44,2006.254,TRUE
"DKL",10,0.0636,0.6391,0.1406,0.22,44,2006.254,TRUE
"DKL",10,0.0636,0.5314,0.1907,0.3589,44,2006.254,TRUE
"DKL",10,0.0636,0.5918,0.1511,0.2553,44,2006.254,TRUE
"DKL",10,0.0636,0.351,0.2349,0.6692,44,2006.254,TRUE
"DKL",10,0.0636,0.7728,0.1043,0.135,44,2006.254,TRUE
"DKL",10,0.0636,0.3523,0.2549,0.7235,44,2006.254,TRUE
"DKL",10,0.0636,0.7135,0.151,0.2116,44,2006.254,TRUE
"DKL",10,0.0636,0.7263,0.1557,0.2144,44,2006.254,TRUE
"DKL",10,0.064,0.8573,0.1225,0.1429,44,2006.254,TRUE
"DKL",10,0.064,0.7263,0.1561,0.2149,44,2006.254,TRUE
"DKL",10,0.064,0.5623,0.1598,0.2842,44,2006.254,TRUE
"DKL",10,0.064,0.5883,0.1783,0.3031,44,2006.254,TRUE
"DKL",10,0.064,0.5109,0.1933,0.3784,44,2006.254,TRUE
"DKL",10,0.064,0.7109,0.1296,0.1823,44,2006.254,TRUE
"DKL",10,0.064,0.7989,0.1174,0.147,44,2006.254,TRUE
"DKL",10,0.064,0.7517,0.1043,0.1388,44,2006.254,TRUE
"DKL",10,0.064,0.5548,0.1558,0.2808,44,2006.254,TRUE
"DKL",10,0.0644,0.8,0.1755,0.2194,44,2006.254,TRUE
"DKL",10,0.0644,1.0691,0.1043,0.0976,44,2006.254,TRUE
"DKL",10,0.0644,0.3725,0.2853,0.7659,44,2006.254,TRUE
"DKL",10,0.0644,0.5285,0.1728,0.327,44,2006.254,TRUE
"DKL",10,0.0644,0.3596,0.2903,0.8073,44,2006.254,TRUE
"DKL",10,0.0644,0.4142,0.1969,0.4754,44,2006.254,TRUE
"DKL",10,0.0644,0.4657,0.1784,0.3831,44,2006.254,TRUE
"DKL",10,0.0644,1.564,0.0613,0.0392,44,2006.254,TRUE
"DKL",10,0.0644,0.8625,0.0968,0.1122,44,2006.254,TRUE
"DKL",10,0.0647,0.3333,0.2549,0.7648,44,2006.254,TRUE
"DKL",10,0.0647,0.5456,0.2254,0.4131,44,2006.254,TRUE
"DKL",10,0.0647,0.3054,0.2698,0.8834,44,2006.254,TRUE
"DKL",10,0.0647,0.5079,0.2056,0.4048,44,2006.254,TRUE
"DKL",10,0.0647,0.7284,0.1238,0.17,44,2006.254,TRUE
"DKL",10,0.0647,0.6342,0.1663,0.2622,44,2006.254,TRUE
"DKL",10,0.0647,0.4937,0.1728,0.35,44,2006.254,TRUE
"DKL",10,0.0647,0.807,0.0968,0.12,44,2006.254,TRUE
"DKL",10,0.0647,0.3993,0.2511,0.6289,44,2006.254,TRUE
"DKL",10,0.0647,0.4059,0.2141,0.5275,44,2006.254,TRUE
"DKL",10,0.0651,0.7706,0.1238,0.1607,44,2006.254,TRUE
"DKL",10,0.0651,0.6418,0.137,0.2135,44,2006.254,TRUE
"DKL",10,0.0651,0.4181,0.1935,0.4628,44,2006.254,TRUE
"DKL",10,0.0651,0.575,0.1511,0.2628,44,2006.254,TRUE
"DKL",10,0.0651,0.9861,0.1239,0.1256,44,2006.254,TRUE
"DKL",10,0.0651,0.561,0.151,0.2692,44,2006.254,TRUE
"DKL",10,0.0651,0.4258,0.233,0.5472,44,2006.254,TRUE
"DKL",10,0.0651,0.4096,0.1976,0.4824,44,2006.254,TRUE
"DKL",10,0.0651,0.9429,0.0988,0.1048,44,2006.254,TRUE
"DKL",10,0.0651,0.9395,0.1976,0.2103,44,2006.254,TRUE
"DKL",10,0.0651,0.9102,0.0864,0.0949,44,2006.254,TRUE
"DKL",10,0.0651,0.694,0.1394,0.2009,44,2006.254,TRUE
"DKL",10,0.0651,1.2219,0.104,0.0851,44,2006.254,TRUE
"DKL",10,0.0651,0.5022,0.1907,0.3797,44,2006.254,TRUE
"DKL",10,0.0655,0.59,0.1728,0.2929,44,2006.254,TRUE
"DKL",10,0.0655,0.4168,0.2023,0.4854,44,2006.254,TRUE
"DKL",10,0.0655,0.6079,0.1903,0.313,44,2006.254,TRUE
"DKL",10,0.0655,0.9747,0.1179,0.121,44,2006.254,TRUE
"DKL",10,0.0655,0.4591,0.2086,0.4544,44,2006.254,TRUE
"DKL",10,0.0655,0.9082,0.1174,0.1293,44,2006.254,TRUE
"DKL",10,0.0655,0.5203,0.1665,0.32,44,2006.254,TRUE
"DKL",10,0.0655,0.6744,0.141,0.2091,44,2006.254,TRUE
"DKL",10,0.0655,0.5022,0.2698,0.5372,44,2006.254,TRUE
"DKL",10,0.0658,0.5752,0.151,0.2625,44,2006.254,TRUE
"DKL",10,0.0658,0.5022,0.1907,0.3797,44,2006.254,TRUE
"DKL",10,0.0658,0.5592,0.178,0.3183,44,2006.254,TRUE
"DKL",10,0.0658,0.4649,0.2527,0.5436,44,2006.254,TRUE
"DKL",10,0.0658,0.6422,0.1557,0.2424,44,2006.254,TRUE
"DKL",10,0.0658,0.5889,0.216,0.3668,44,2006.254,TRUE
"DKL",10,0.0658,0.4251,0.2685,0.6316,44,2006.254,TRUE
"DKL",10,0.0658,0.7251,0.1783,0.2459,44,2006.254,TRUE
"DKL",10,0.0658,0.8733,0.0866,0.0992,44,2006.254,TRUE
"DKL",10,0.0658,0.5647,0.1471,0.2605,44,2006.254,TRUE
"DKL",10,0.0662,0.3607,0.245,0.6792,44,2006.254,TRUE
"DKL",10,0.0662,0.4022,0.2632,0.6544,44,2006.254,TRUE
"DKL",10,0.0662,0.4516,0.3116,0.69,44,2006.254,TRUE
"DKL",10,0.0662,0.5773,0.2056,0.3561,44,2006.254,TRUE
"DKL",10,0.0662,1.0261,0.0988,0.0963,44,2006.254,TRUE
"DKL",10,0.0662,0.5379,0.1558,0.2896,44,2006.254,TRUE
"DKL",10,0.0662,0.5843,0.194,0.332,44,2006.254,TRUE
"DKL",10,0.0662,0.5773,0.302,0.5231,44,2006.254,TRUE
"DKL",10,0.0662,0.3607,0.2821,0.7821,44,2006.254,TRUE
"DKL",10,0.0662,0.7866,0.1129,0.1435,44,2006.254,TRUE
"DKL",10,0.0662,0.4752,0.1907,0.4013,44,2006.254,TRUE
"DKL",10,0.0662,0.5285,0.1558,0.2948,44,2006.254,TRUE
"DKL",10,0.0662,0.9161,0.0866,0.0945,44,2006.254,TRUE
"DKL",10,0.0666,0.7728,0.0988,0.1278,44,2006.254,TRUE
"DKL",10,0.0666,0.9448,0.0967,0.1023,44,2006.254,TRUE
"DKL",10,0.0666,0.4852,0.2685,0.5534,44,2006.254,TRUE
"DKL",10,0.0666,0.7357,0.2359,0.3206,44,2006.254,TRUE
"DKL",10,0.0666,0.5883,0.2016,0.3427,44,2006.254,TRUE
"DKL",10,0.0666,0.3919,0.273,0.6966,44,2006.254,TRUE
"DKL",10,0.0666,0.5012,0.1826,0.3643,44,2006.254,TRUE
"DKL",10,0.0666,1.001,0.1221,0.122,44,2006.254,TRUE
"DKL",10,0.067,0.4088,0.2325,0.5687,44,2006.254,TRUE
"DKL",10,0.067,0.36,0.2629,0.7303,44,2006.254,TRUE
"DKL",10,0.067,0.7428,0.1784,0.2402,44,2006.254,TRUE
"DKL",10,0.067,0.9009,0.1221,0.1355,44,2006.254,TRUE
"DKL",10,0.067,0.5315,0.2091,0.3934,44,2006.254,TRUE
"DKL",10,0.067,0.4288,0.2261,0.5273,44,2006.254,TRUE
"DKL",10,0.067,0.4947,0.1989,0.4021,44,2006.254,TRUE
"DKL",10,0.067,0.9614,0.0967,0.1006,44,2006.254,TRUE
"DKL",10,0.067,0.6316,0.1299,0.2057,44,2006.254,TRUE
"DKL",10,0.067,0.8355,0.1238,0.1482,44,2006.254,TRUE
"DKL",10,0.067,0.9798,0.0864,0.0882,44,2006.254,TRUE
"DKL",10,0.067,0.3646,0.2955,0.8105,44,2006.254,TRUE
"DKL",10,0.0673,0.5419,0.137,0.2528,44,2006.254,TRUE
"DKL",10,0.0673,0.9893,0.2141,0.2164,44,2006.254,TRUE
"DKL",10,0.0673,0.4524,0.2159,0.4772,44,2006.254,TRUE
"DKL",10,0.0673,0.5416,0.1396,0.2578,44,2006.254,TRUE
"DKL",10,0.0673,0.4237,0.2598,0.6132,44,2006.254,TRUE
"DKL",10,0.0673,0.7618,0.1239,0.1626,44,2006.254,TRUE
"DKL",10,0.0673,0.5804,0.1948,0.3356,44,2006.254,TRUE
"DKL",10,0.0673,0.7535,0.1592,0.2113,44,2006.254,TRUE
"DKL",10,0.0673,0.4478,0.1786,0.3988,44,2006.254,TRUE
"DKL",10,0.0673,0.4562,0.2363,0.518,44,2006.254,TRUE
"DKL",10,0.0677,0.4096,0.2166,0.5288,44,2006.254,TRUE
"DKL",10,0.0677,0.5054,0.194,0.3839,44,2006.254,TRUE
"DKL",10,0.0677,0.3695,0.2876,0.7783,44,2006.254,TRUE
"DKL",10,0.0677,0.5592,0.178,0.3183,44,2006.254,TRUE
"DKL",10,0.0677,0.5375,0.1511,0.2811,44,2006.254,TRUE
"DKL",10,0.0677,0.3496,0.2527,0.7228,44,2006.254,TRUE
"DKL",10,0.0677,0.7338,0.137,0.1867,44,2006.254,TRUE
"DKL",10,0.0677,0.5803,0.1903,0.3279,44,2006.254,TRUE
"DKL",10,0.0677,0.7663,0.1511,0.1972,44,2006.254,TRUE
"DKL",10,0.0681,0.4515,0.233,0.5161,44,2006.254,TRUE
"DKL",10,0.0681,0.3952,0.2954,0.7475,44,2006.254,TRUE
"DKL",10,0.0681,0.5942,0.434,0.7304,44,2006.254,TRUE
"DKL",10,0.0681,0.4181,0.1935,0.4628,44,2006.254,TRUE
"DKL",10,0.0681,0.756,0.1299,0.1718,44,2006.254,TRUE
"DKL",10,0.0681,0.7408,0.2476,0.3342,44,2006.254,TRUE
"DKL",10,0.0685,0.4923,0.1786,0.3628,44,2006.254,TRUE
"DKL",10,0.0685,0.9589,0.1225,0.1278,44,2006.254,TRUE
"DKL",10,0.0685,0.8185,0.1225,0.1497,44,2006.254,TRUE
"DKL",10,0.0685,0.36,0.3171,0.8808,44,2006.254,TRUE
"DKL",10,0.0685,0.4456,0.2204,0.4946,44,2006.254,TRUE
"DKL",10,0.0685,1.238,0.0799,0.0645,44,2006.254,TRUE
"DKL",10,0.0685,0.5062,0.233,0.4603,44,2006.254,TRUE
"DKL",10,0.0685,0.3185,0.2964,0.9306,44,2006.254,TRUE
"DKL",10,0.0685,0.3871,0.2748,0.7099,44,2006.254,TRUE
"DKL",10,0.0685,0.5513,0.165,0.2993,44,2006.254,TRUE
"DKL",10,0.0685,0.7405,0.1748,0.2361,44,2006.254,TRUE
"DKL",10,0.0685,0.4158,0.2421,0.5823,44,2006.254,TRUE
"DKL",10,0.0685,0.7953,0.137,0.1723,44,2006.254,TRUE
"DKL",10,0.0685,0.8319,0.1129,0.1357,44,2006.254,TRUE
"DKL",10,0.0685,0.72,0.1238,0.1719,44,2006.254,TRUE
"DKL",10,0.0688,0.4231,0.2016,0.4765,44,2006.254,TRUE
"DKL",10,0.0688,0.5112,0.2585,0.5057,44,2006.254,TRUE
"DKL",10,0.0688,0.9593,0.1043,0.1087,44,2006.254,TRUE
"DKL",10,0.0688,0.5492,0.1562,0.2844,44,2006.254,TRUE
"DKL",10,0.0688,0.6076,0.1558,0.2564,44,2006.254,TRUE
"DKL",10,0.0688,0.3554,0.2685,0.7555,44,2006.254,TRUE
"DKL",10,0.0688,0.6316,0.1732,0.2742,44,2006.254,TRUE
"DKL",10,0.0688,0.3888,0.3292,0.8467,44,2006.254,TRUE
"DKL",10,0.0688,0.6062,0.1976,0.326,44,2006.254,TRUE
"DKL",10,0.0688,0.513,0.1969,0.3838,44,2006.254,TRUE
"DKL",10,0.0688,0.533,0.208,0.3902,44,2006.254,TRUE
"DKL",10,0.0688,0.4105,0.2871,0.6994,44,2006.254,TRUE
"DKL",10,0.0692,0.3384,0.2812,0.831,44,2006.254,TRUE
"DKL",10,0.0692,0.4188,0.1823,0.4353,44,2006.254,TRUE
"DKL",10,0.0692,0.5718,0.1786,0.3123,44,2006.254,TRUE
"DKL",10,0.0692,0.5199,0.1838,0.3535,44,2006.254,TRUE
"DKL",10,0.0692,0.7461,0.1907,0.2556,44,2006.254,TRUE
"DKL",10,0.0692,1.7003,0.0698,0.0411,44,2006.254,TRUE
"DKL",10,0.0692,0.4793,0.2016,0.4206,44,2006.254,TRUE
"DKL",10,0.0692,0.3573,0.2576,0.721,44,2006.254,TRUE
"DKL",10,0.0692,0.4343,0.2094,0.4822,44,2006.254,TRUE
"DKL",10,0.0692,0.4022,0.2363,0.5875,44,2006.254,TRUE
"DKL",10,0.0692,0.9092,0.1179,0.1297,44,2006.254,TRUE
"DKL",10,0.0692,0.4618,0.252,0.5457,44,2006.254,TRUE
"DKL",10,0.0692,0.6774,0.2091,0.3087,44,2006.254,TRUE
"DKL",10,0.0692,0.6703,0.2603,0.3883,44,2006.254,TRUE
"DKL",10,0.0692,0.4158,0.2421,0.5823,44,2006.254,TRUE
"DKL",10,0.0696,0.4995,0.1933,0.387,44,2006.254,TRUE
"DKL",10,0.0696,0.388,0.2527,0.6513,44,2006.254,TRUE
"DKL",10,0.0696,0.4172,0.2261,0.5419,44,2006.254,TRUE
"DKL",10,0.0696,0.5512,0.178,0.3229,44,2006.254,TRUE
"DKL",10,0.0696,0.8776,0.104,0.1185,44,2006.254,TRUE
"DKL",10,0.0696,0.7112,0.1094,0.1538,44,2006.254,TRUE
"DKL",10,0.07,0.4413,0.1933,0.438,44,2006.254,TRUE
"DKL",10,0.07,0.713,0.1561,0.2189,44,2006.254,TRUE
"DKL",10,0.07,0.6096,0.141,0.2313,44,2006.254,TRUE
"DKL",10,0.07,0.7194,0.1174,0.1632,44,2006.254,TRUE
"DKL",10,0.07,0.5416,0.1935,0.3573,44,2006.254,TRUE
"DKL",10,0.07,0.4088,0.2539,0.6211,44,2006.254,TRUE
"DKL",10,0.07,0.4265,0.272,0.6377,44,2006.254,TRUE
"DKL",10,0.0703,0.5535,0.2204,0.3982,44,2006.254,TRUE
"DKL",10,0.0703,0.3819,0.2685,0.7031,44,2006.254,TRUE
"DKL",10,0.0703,0.8363,0.1129,0.135,44,2006.254,TRUE
"DKL",10,0.0703,0.5203,0.1784,0.3429,44,2006.254,TRUE
"DKL",10,0.0703,0.4425,0.2766,0.6251,44,2006.254,TRUE
"DKL",10,0.0703,0.3494,0.2517,0.7204,44,2006.254,TRUE
"DKL",10,0.0703,0.7016,0.1296,0.1847,44,2006.254,TRUE
"DKL",10,0.0703,0.6476,0.137,0.2116,44,2006.254,TRUE
"DKL",10,0.0703,0.4317,0.2166,0.5017,44,2006.254,TRUE
"DKL",10,0.0703,0.3982,0.2165,0.5437,44,2006.254,TRUE
"DKL",10,0.0703,0.7192,0.1396,0.1941,44,2006.254,TRUE
"DKL",10,0.0703,0.5023,0.1989,0.396,44,2006.254,TRUE
"DKL",10,0.0703,0.5444,0.1826,0.3354,44,2006.254,TRUE
"DKL",10,0.0703,0.383,0.2735,0.7141,44,2006.254,TRUE
"DKL",10,0.0703,0.4371,0.1969,0.4505,44,2006.254,TRUE
"DKL",10,0.0703,0.4531,0.2206,0.4869,44,2006.254,TRUE
"DKL",10,0.0707,0.4386,0.2602,0.5933,44,2006.254,TRUE
"DKL",10,0.0707,0.4403,0.3008,0.6832,44,2006.254,TRUE
"DKL",10,0.0707,1.0634,0.272,0.2558,44,2006.254,TRUE
"DKL",10,0.0707,0.6112,0.2206,0.3609,44,2006.254,TRUE
"DKL",10,0.0707,0.4637,0.2141,0.4617,44,2006.254,TRUE
"DKL",10,0.0707,0.5213,0.1823,0.3497,44,2006.254,TRUE
"DKL",10,0.0707,0.7434,0.1783,0.2398,44,2006.254,TRUE
"DKL",10,0.0711,0.3596,0.2632,0.7319,44,2006.254,TRUE
"DKL",10,0.0711,0.5513,0.2443,0.4431,44,2006.254,TRUE
"DKL",10,0.0711,0.483,0.1948,0.4033,44,2006.254,TRUE
"DKL",10,0.0711,0.4683,0.2685,0.5734,44,2006.254,TRUE
"DKL",10,0.0711,0.576,0.3195,0.5547,44,2006.254,TRUE
"DKL",10,0.0711,0.7556,0.1783,0.236,44,2006.254,TRUE
"DKL",10,0.0711,0.66,0.1557,0.2359,44,2006.254,TRUE
"DKL",10,0.0711,0.4303,0.2349,0.5459,44,2006.254,TRUE
"DKL",10,0.0711,0.6421,0.2086,0.3249,44,2006.254,TRUE
"DKL",10,0.0711,0.7958,0.1561,0.1962,44,2006.254,TRUE
"DKL",10,0.0711,0.3922,0.2443,0.6229,44,2006.254,TRUE
"DKL",10,0.0711,0.3492,0.2511,0.7191,44,2006.254,TRUE
"DKL",10,0.0711,0.3938,0.2585,0.6564,44,2006.254,TRUE
"DKL",10,0.0711,0.8576,0.1558,0.1817,44,2006.254,TRUE
"DKL",10,0.0711,0.9161,0.1129,0.1232,44,2006.254,TRUE
"DKL",10,0.0711,0.5968,0.1561,0.2616,44,2006.254,TRUE
"DKL",10,0.0715,0.619,0.2057,0.3323,44,2006.254,TRUE
"DKL",10,0.0715,0.6844,0.1728,0.2525,44,2006.254,TRUE
"DKL",10,0.0715,0.3753,0.333,0.8873,44,2006.254,TRUE
"DKL",10,0.0715,0.4237,0.1907,0.4501,44,2006.254,TRUE
"DKL",10,0.0715,0.4384,0.233,0.5315,44,2006.254,TRUE
"DKL",10,0.0715,0.4806,0.2056,0.4278,44,2006.254,TRUE
"DKL",10,0.0715,0.8826,0.1663,0.1884,44,2006.254,TRUE
"DKL",10,0.0715,0.4275,0.2023,0.4732,44,2006.254,TRUE
"DKL",10,0.0715,0.617,0.2056,0.3332,44,2006.254,TRUE
"DKL",10,0.0715,0.4084,0.2788,0.6827,44,2006.254,TRUE
"DKL",10,0.0715,0.5928,0.1592,0.2686,44,2006.254,TRUE
"DKL",10,0.0715,0.3433,0.2627,0.7652,44,2006.254,TRUE
"DKL",10,0.0715,0.6964,0.141,0.2025,44,2006.254,TRUE
"DKL",10,0.0715,0.3922,0.2261,0.5765,44,2006.254,TRUE
"DKL",10,0.0715,0.7351,0.165,0.2245,44,2006.254,TRUE
"DKL",10,0.0715,0.5062,0.2057,0.4064,44,2006.254,TRUE
"DKL",10,0.0718,0.4084,0.252,0.617,44,2006.254,TRUE
"DKL",10,0.0718,0.5437,0.1755,0.3228,44,2006.254,TRUE
"DKL",10,0.0718,0.5348,0.2057,0.3846,44,2006.254,TRUE
"DKL",10,0.0718,0.533,0.1903,0.357,44,2006.254,TRUE
"DKL",10,0.0718,0.7426,0.1592,0.2144,44,2006.254,TRUE
"DKL",10,0.0718,0.7666,0.1239,0.1616,44,2006.254,TRUE
"DKL",10,0.0718,0.4409,0.2478,0.562,44,2006.254,TRUE
"DKL",10,0.0718,0.3305,0.2933,0.8874,44,2006.254,TRUE
"DKL",10,0.0718,0.8222,0.1365,0.166,44,2006.254,TRUE
"DKL",10,0.0722,0.59,0.1826,0.3095,44,2006.254,TRUE
"DKL",10,0.0722,0.6444,0.1558,0.2418,44,2006.254,TRUE
"DKL",10,0.0722,0.5634,0.1993,0.3537,44,2006.254,TRUE
"DKL",10,0.0722,0.6881,0.1406,0.2043,44,2006.254,TRUE
"DKL",10,0.0722,0.6444,0.2141,0.3322,44,2006.254,TRUE
"DKL",10,0.0722,0.5307,0.2524,0.4756,44,2006.254,TRUE
"DKL",10,0.0722,0.7263,0.1732,0.2385,44,2006.254,TRUE
"DKL",10,0.0726,0.5812,0.216,0.3716,44,2006.254,TRUE
"DKL",10,0.0726,0.461,0.2258,0.4898,44,2006.254,TRUE
"DKL",10,0.0726,0.4071,0.2766,0.6794,44,2006.254,TRUE
"DKL",10,0.0726,0.7695,0.1396,0.1814,44,2006.254,TRUE
"DKL",10,0.0726,0.6382,0.1665,0.2609,44,2006.254,TRUE
"DKL",10,0.0726,0.9208,0.104,0.1129,44,2006.254,TRUE
"DKL",10,0.0726,0.6826,0.137,0.2007,44,2006.254,TRUE
"DKL",10,0.0726,0.4071,0.3024,0.7428,44,2006.254,TRUE
"DKL",10,0.0726,0.4888,0.2549,0.5215,44,2006.254,TRUE
"DKL",10,0.0726,0.4965,0.208,0.4189,44,2006.254,TRUE
"DKL",10,0.0726,0.3762,0.2576,0.6847,44,2006.254,TRUE
"DKL",10,0.0726,0.4879,0.2159,0.4425,44,2006.254,TRUE
"DKL",10,0.0726,0.6596,0.1561,0.2367,44,2006.254,TRUE
"DKL",10,0.0726,0.3607,0.2635,0.7305,44,2006.254,TRUE
"DKL",10,0.0726,0.7085,0.141,0.199,44,2006.254,TRUE
"DKL",10,0.0726,0.5375,0.2363,0.4396,44,2006.254,TRUE
"DKL",10,0.0726,0.8729,0.1174,0.1345,44,2006.254,TRUE
"DKL",10,0.0726,0.5224,0.2057,0.3938,44,2006.254,TRUE
"DKL",10,0.0726,0.3938,0.2774,0.7044,44,2006.254,TRUE
"DKL",10,0.073,0.5022,0.234,0.4659,44,2006.254,TRUE
"DKL",10,0.073,0.3811,0.2955,0.7754,44,2006.254,TRUE
"DKL",10,0.073,0.4288,0.2261,0.5273,44,2006.254,TRUE
"DKL",10,0.073,0.442,0.2592,0.5864,44,2006.254,TRUE
"DKL",10,0.073,0.5575,0.1935,0.3471,44,2006.254,TRUE
"DKL",10,0.073,0.5079,0.2549,0.5019,44,2006.254,TRUE
"DKL",10,0.073,0.5247,0.2902,0.5531,44,2006.254,TRUE
"DKL",10,0.073,0.8709,0.1238,0.1422,44,2006.254,TRUE
"DKL",10,0.073,0.644,0.275,0.427,44,2006.254,TRUE
"DKL",10,0.073,0.779,0.1826,0.2344,44,2006.254,TRUE
"DKL",10,0.073,0.7162,0.1238,0.1729,44,2006.254,TRUE
"DKL",10,0.0733,0.8435,0.1655,0.1962,44,2006.254,TRUE
"DKL",10,0.0733,0.4409,0.2206,0.5003,44,2006.254,TRUE
"DKL",10,0.0733,1.016,0.0864,0.085,44,2006.254,TRUE
"DKL",10,0.0733,0.6136,0.2397,0.3906,44,2006.254,TRUE
"DKL",10,0.0733,0.5072,0.2132,0.4203,44,2006.254,TRUE
"DKL",10,0.0733,0.4242,0.2094,0.4936,44,2006.254,TRUE
"DKL",10,0.0733,0.5629,0.1728,0.307,44,2006.254,TRUE
"DKL",10,0.0733,0.3607,0.2821,0.7821,44,2006.254,TRUE
"DKL",10,0.0733,0.3554,0.338,0.951,44,2006.254,TRUE
"DKL",10,0.0733,0.5444,0.3122,0.5735,44,2006.254,TRUE
"DKL",10,0.0733,1.0239,0.1562,0.1526,44,2006.254,TRUE
"DKL",10,0.0737,1.2707,0.0698,0.0549,44,2006.254,TRUE
"DKL",10,0.0737,0.5196,0.216,0.4157,44,2006.254,TRUE
"DKL",10,0.0737,0.4161,0.234,0.5624,44,2006.254,TRUE
"DKL",10,0.0737,0.5396,0.165,0.3058,44,2006.254,TRUE
"DKL",10,0.0737,0.5023,0.1989,0.396,44,2006.254,TRUE
"DKL",10,0.0737,0.3653,0.3217,0.8806,44,2006.254,TRUE
"DKL",10,0.0737,0.6151,0.1394,0.2266,44,2006.254,TRUE
"DKL",10,0.0737,0.5227,0.1755,0.3358,44,2006.254,TRUE
"DKL",10,0.0737,0.7886,0.1471,0.1865,44,2006.254,TRUE
"DKL",10,0.0737,0.4777,0.2209,0.4624,44,2006.254,TRUE
"DKL",10,0.0741,0.6048,0.1732,0.2864,44,2006.254,TRUE
"DKL",10,0.0741,0.7162,0.2748,0.3837,44,2006.254,TRUE
"DKL",10,0.0741,0.5369,0.2258,0.4206,44,2006.254,TRUE
"DKL",10,0.0741,0.3676,0.3237,0.8806,44,2006.254,TRUE
"DKL",10,0.0741,0.5456,0.2202,0.4036,44,2006.254,TRUE
"DKL",10,0.0741,0.5396,0.2443,0.4527,44,2006.254,TRUE
"DKL",10,0.0741,0.3807,0.2388,0.6273,44,2006.254,TRUE
"DKL",10,0.0741,0.5265,0.2325,0.4416,44,2006.254,TRUE
"DKL",10,0.0741,0.6138,0.1826,0.2975,44,2006.254,TRUE
"DKL",10,0.0745,0.644,0.1511,0.2346,44,2006.254,TRUE
"DKL",10,0.0745,0.4409,0.2206,0.5003,44,2006.254,TRUE
"DKL",10,0.0745,0.4111,0.2603,0.6332,44,2006.254,TRUE
"DKL",10,0.0745,0.6258,0.165,0.2637,44,2006.254,TRUE
"DKL",10,0.0745,0.3492,0.2871,0.8222,44,2006.254,TRUE
"DKL",10,0.0745,0.6234,0.1655,0.2655,44,2006.254,TRUE
"DKL",10,0.0745,0.5357,0.1907,0.356,44,2006.254,TRUE
"DKL",10,0.0745,0.529,0.165,0.3119,44,2006.254,TRUE
"DKL",10,0.0745,0.5621,0.1784,0.3174,44,2006.254,TRUE
"DKL",10,0.0745,0.5609,0.1784,0.3181,44,2006.254,TRUE
"DKL",10,0.0748,0.3848,0.288,0.7484,44,2006.254,TRUE
"DKL",10,0.0748,0.5348,0.2057,0.3846,44,2006.254,TRUE
"DKL",10,0.0748,0.5809,0.2585,0.445,44,2006.254,TRUE
"DKL",10,0.0748,0.5623,0.1838,0.3269,44,2006.254,TRUE
